ens_gene,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
WBGene00165266,21ur-9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165169,21ur-10193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165175,21ur-5669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165029,21ur-9824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165020,21ur-10381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165105,21ur-6752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165053,21ur-8229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199203,C18E9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00004708,rte-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195985,Y6B3B.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048038,21ur-3774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00049741,21ur-2673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047495,21ur-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050810,21ur-3177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00019283,K01A2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172579,21ur-6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200812,C17C3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196827,C17C3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195619,C17C3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00002121,ins-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00189964,F35C11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201734,ZK154.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197350,C18E9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168652,21ur-7581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168635,21ur-7073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168671,21ur-9152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168662,21ur-10901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168582,21ur-10260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168561,21ur-10848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168585,21ur-12230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168584,21ur-6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010929,srt-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168692,21ur-14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168690,21ur-10646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00007456,srz-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00007451,C08F11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197230,F58G1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005684,sru-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168238,21ur-10344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199740,F07A11.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046311,21ur-245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046306,21ur-1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046381,21ur-4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046341,21ur-1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170600,21ur-11360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170520,21ur-12836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170663,21ur-10592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170627,21ur-6085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170110,21ur-12250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170091,21ur-11661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170344,21ur-12344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170260,21ur-5935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170880,21ur-15585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00045126,C14C10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195234,C14C10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048326,21ur-3485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048016,21ur-2796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048055,21ur-4382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047924,21ur-3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048000,21ur-4854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048185,21ur-2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048229,21ur-1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048099,21ur-1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048174,21ur-5188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165229,21ur-11607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00169803,21ur-13077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00169885,21ur-12147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165931,21ur-8750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00166529,21ur-14009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00166902,21ur-11202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00167313,21ur-10546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00167391,21ur-10805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00167627,21ur-11172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168302,21ur-7215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168847,21ur-7903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201501,F38A6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197481,F38A6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202178,F38A6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201730,F38A6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197461,T04C10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197935,T04C10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00011426,T04C10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195717,T04C10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00019193,H12I13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201685,C53C9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197826,C53C9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201024,C53C9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00220024,K11D9.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00002091,ins-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198813,Y116F11A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198857,Y116F11A.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00019976,fbxa-195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197512,Y116F11A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00000555,cnc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047552,21ur-2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048028,21ur-1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048133,21ur-3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048362,21ur-5388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048476,21ur-4070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195667,F46C8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048240,21ur-1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173494,21ur-9409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00017805,F26A1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050548,21ur-210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173522,21ur-14977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050527,21ur-2886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050505,21ur-383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050538,21ur-2643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173678,21ur-9817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050470,21ur-3499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050490,21ur-4449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050484,21ur-3435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010494,K02B9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198482,Y106G6D.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173436,21ur-10663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00166005,21ur-10489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199207,F42A9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195046,F42A9.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00169295,21ur-15295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00219695,linc-126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202415,F42A9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201761,F42A9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00045770,21ur-5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173034,21ur-13688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172490,21ur-10869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00045860,21ur-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170924,21ur-11522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170642,21ur-6755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170301,21ur-13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168294,21ur-8882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172162,21ur-14995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00171489,21ur-11205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00171315,21ur-14586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170947,21ur-10023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198708,C01A2.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00220047,R74.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201011,F35E8.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046190,21ur-3976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048342,21ur-635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200035,Y59C2A.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046900,21ur-235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046891,21ur-5089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047073,21ur-5037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046996,21ur-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046674,21ur-3404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046630,21ur-1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046873,21ur-3952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046679,21ur-1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047156,21ur-3081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047134,21ur-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172004,21ur-6865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200981,F35E12.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00235181,F35E12.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00044972,F35E12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00003521,nas-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173587,21ur-13833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00018913,F56A4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00018912,F56A4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00018915,str-267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00018914,F56A4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202450,F42D1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00169185,21ur-9101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200326,F42D1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201432,F42D1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199337,F42D1.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199466,F42D1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168514,21ur-7391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168364,21ur-11571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199202,DL2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168999,21ur-10758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168612,21ur-6183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200170,DL2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173461,21ur-8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173577,21ur-8421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173699,21ur-14425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173785,21ur-6130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172999,21ur-7255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173085,21ur-8327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173212,21ur-12857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173283,21ur-7228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173926,21ur-6835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00174047,21ur-7729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195308,ZK617.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196325,ZK617.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201747,ZC477.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046137,21ur-1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00171416,21ur-9410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00171979,21ur-14642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195274,ZK617.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172216,21ur-7186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201865,F31E8.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172042,21ur-7508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172808,21ur-6678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172804,21ur-11755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172887,21ur-5911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00014329,F14F7.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172859,21ur-5562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172844,21ur-9333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196420,ZK652.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046105,21ur-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172358,21ur-6692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195459,F27D4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198824,C09D1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200992,C09D1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168694,21ur-14824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168562,21ur-14900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00174886,21ur-13808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200181,ZK637.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00018988,F56F11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00045327,mir-793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168125,21ur-13213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046235,21ur-3441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00045238,rpr-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048279,21ur-4424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00220171,Y48G10A.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197796,B0001.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195431,W02F12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005187,srg-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165107,21ur-9451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00174547,21ur-13889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00174968,21ur-13022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202491,F55B11.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165106,21ur-12329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196730,F14D1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172106,21ur-6534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198164,F14D1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197133,F14D1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00200310,Y71F9B.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00199103,Y71F9B.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00201019,Y71F9B.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165043,21ur-7485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165027,21ur-11151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00172494,21ur-14446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00189961,Y54G2A.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198070,F07G11.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00171446,21ur-13160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195623,Y54G2A.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195988,Y54G2A.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00003938,pax-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00014397,F55A11.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00198725,F55A11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005696,sru-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005697,sru-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00006232,str-193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00006070,str-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005694,sru-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005695,sru-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005692,sru-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005693,sru-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005700,sru-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048865,21ur-1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00005711,sru-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048423,21ur-939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00048356,21ur-3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195683,C15C6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00195596,C15C6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196332,T27B2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00023185,Y59E1B.t2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170726,21ur-14057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170708,21ur-10496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00046218,21ur-2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170572,21ur-6097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170553,21ur-7431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170590,21ur-5780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170581,21ur-15697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170624,21ur-8149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170620,21ur-15433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00170634,21ur-5926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00013631,Y102F5A.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047764,21ur-975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047736,21ur-2865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047819,21ur-2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047769,21ur-656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047577,21ur-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047545,21ur-2741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047719,21ur-4201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00047680,21ur-4370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202222,F58F12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00014428,K08H2.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010934,fbxa-118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165497,21ur-7295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165481,21ur-9937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165464,21ur-6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00165401,21ur-12891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010927,clec-259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010932,M162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00010930,srt-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00023319,K07E8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173614,21ur-7499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173624,21ur-13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00023320,K07E8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173482,21ur-9618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173539,21ur-5459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173457,21ur-7771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173462,21ur-9016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173599,21ur-13048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173600,21ur-6490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173545,21ur-13017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173561,21ur-14479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00168339,21ur-10240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00219679,anr-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00167595,21ur-7095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00202428,E01F3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050257,21ur-2268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00197804,F27D9.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00196453,F27D9.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00050256,21ur-2953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00255566,mir-8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00173965,21ur-15449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene00011785,T15D6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
